ID,Category,Difficulty,Question,Option A,Option B,Option C,Option D,Option E,Correct Answer,Explanation,Status
a9d2185a-e97b-407b-96c7-cda1289762cd,Concentrations & Dilutions,Hard,A 70 kg patient with an eGFR of 10 mL/min/1.73m² is prescribed fluconazole at 6 mg/kg once daily. The BNF recommends a maximum single dose of 400 mg and the following renal dose adjustments: eGFR 0-29 mL/min/1.73m²: reduce to 50% of normal dose. Fluconazole injection is available as 2 mg/mL in 100 mL vials. What is the correct fluconazole dose for this patient?,180 mg,200 mg,133.4 mg,220 mg,20 mg,B,"Monovalent ion equivalence: For monovalent ions like bicarbonate (HCO₃⁻), mEq/L = mmol/L directly. Therefore, 26 mEq/L = 26 mmol/L. This 1:1 relationship applies to all monovalent ions (Na⁺, K⁺, Cl⁻, HCO₃⁻). For divalent ions (Ca²⁺, Mg²⁺), mmol = mEq ÷ 2.",approved
c3c08797-3735-48bb-9461-bcc981480104,Unit Conversions,Easy,Convert 4750 mg to g.,2.375 g,9.5 g,7.125 g,3.5625 g,4.75 g,E,"**Unit Conversion: mg to g**

**Formula:** mg ÷ 1000 = g

**Answer: 4.75 g**",approved
19fee7d4-38c2-42a4-8c8f-cd01942426a1,IV Flow Rates & Infusions,Easy,HES 500mL over 4hr. Calculate the infusion rate in mL/hr.,93.75 mL/hr,187.5 mL/hr,62.5 mL/hr,125 mL/hr,250 mL/hr,D,Rate = Volume ÷ Time = 500.0 mL ÷ 4.0 hours = 125.0 mL/hour.,approved
efff459b-a721-434c-9e5a-ece71c73fa89,Dosage Calculations,Hard,"A 95 kg patient with an eGFR of 10 mL/min/1.73m² is prescribed vancomycin at 15 mg/kg every 12 hours. The BNF recommends a maximum single dose of 2000 mg and the following renal dose adjustments: eGFR 0-14 mL/min/1.73m²: reduce to 33% of normal dose. Vancomycin injection is available as 50 mg/mL in 10 mL vials. The dose is diluted to 250 mL and infused over 90 minutes. If the adjusted dose is diluted to 250 mL and infused over 90 minutes, what is the infusion rate in mL/hour?",250.1 mL/hour,333.4 mL/hour,166.7 mL/hour,111.2 mL/hour,1667 mL/hour,C,"Immunotherapy weight-based dosing: Dose = Weight × Dose per kg = 75 kg × 3 mg/kg = 225 mg. Ipilimumab is a CTLA-4 checkpoint inhibitor for melanoma and other cancers. Given IV q3w for 4 doses. Higher rate of immune-related adverse events than PD-1 inhibitors. Monitor LFTs, TFTs, and cortisol.",approved
c627acee-1f17-4cae-9ab3-742b2ce84610,Dosage Calculations,Hard,A patient is started on carbamazepine for epilepsy — initiation using the following titration schedule: 100 mg twice daily for 7 days; 200 mg twice daily for 7 days; 300 mg twice daily for 14 days; 400 mg twice daily for 28 days. Carbamazepine is available as 100 mg tablets. Calculate the total milligrams of carbamazepine over the entire course.,35000 mg,38500 mg,17500 mg,140000 mg,350000 mg,A,"**Tablet/Dose Calculation**

**Method:**
1. Doses per day = Frequency (e.g., BD=2, TDS=3, QDS=4)
2. Total tablets = Doses per day × Number of days

**Answer: 112 tablets**

**Clinical note:** Verify prescription matches standard dosing.",approved
150e5999-4c9f-4b94-a218-819185ded8b7,Pharmacokinetics,Medium,A drug has AUC of 100 mg·h/L and half-life of 4 hours. Estimate the Cmax.,12.975000000000001 mg/L,8.65 mg/L,17.3 mg/L,34.6 mg/L,25.950000000000003 mg/L,C,"Using the relationship between AUC and Cmax for a one-compartment model: Cmax ≈ AUC × ke, where ke = 0.693/t½. ke = 0.693/4 = 0.173 hr⁻¹. Cmax = 100 mg·h/L × 0.173 hr⁻¹ = 17.3 mg/L.",approved
649a4e48-ff7a-431c-9a5e-b6d0950ad082,IV Flow Rates & Infusions,Medium,A 70 kg patient requires SNP at 0.5 mcg/kg/min. The available concentration is 50 mg in 250 mL. Calculate the infusion rate in mL/hr.,7.875 mL/hr,3.9375 mL/hr,2.625 mL/hr,10.5 mL/hr,5.25 mL/hr,E,"**Infusion Rate Calculation**

**Formula:** Rate = (Dose × Weight × 60) ÷ Concentration

**Answer: 5.25 mL/hr**",approved
08e85d4d-7d7a-4f52-9eb9-3bbda4e0db40,Dosage Calculations,Hard,A patient is started on H. pylori triple therapy for H. pylori eradication using the following titration schedule: omeprazole 20mg BD + amoxicillin 1g BD + clarithromycin 500mg BD for 7 days. H. is available as 20 mg tablets.  amoxicillin 500mg caps (packs of 21); clarithromycin 250mg tabs (packs of 14); How many packs of amoxicillin 500mg caps are needed for the full course?,3 pack(s) of 21,2 pack(s) of 21,8 pack(s) of 21,1.33 pack(s) of 21,1 pack(s) of 21,B,BD means twice daily. For 7 days: Total volume = 15 mL × 2 doses/day × 7 days = 210 mL.,approved
7cf47d29-8d80-4cd7-89bd-a87eae1918ba,Concentrations & Dilutions,Easy,A 1:250 solution contains how many mg per mL?,3.0 mg,2.0 mg,4 mg,6.0 mg,8 mg,C,A 1:250 ratio means 1 g in 250 mL. Converting to mg/mL: 1 g = 1000 mg. Concentration = 1000 mg ÷ 250 mL = 4 mg/mL.,approved
2840d8b4-8863-4996-a410-851be431e2da,Dosage Calculations,Hard,A patient is started on bisoprolol for heart failure (up-titration) using the following titration schedule: 1.25 mg daily for 14 days; 2.5 mg daily for 14 days; 3.75 mg daily for 14 days; 5 mg daily for 14 days; 7.5 mg daily for 14 days; 10 mg daily for 28 days. Bisoprolol is available as 1.25 mg tablets. Tablets come in packs of 28. How many packs should be dispensed for the primary drug?,17.6 pack(s) of 28,16 pack(s) of 28,64 pack(s) of 28,8 pack(s) of 28,24 pack(s) of 28,B,ON means at night (once daily). For 30 days: Total quantity = 2 tablets × 1 dose/day × 30 days = 60 tablets.,approved
6831b033-cee1-4af8-9752-db15e48a37f0,Concentrations & Dilutions,Hard,A 75 kg patient is receiving gentamicin 5 mg/kg once daily. The measured trough level is 0.5 mg/L (target: <1 mg/L). The estimated Vd for gentamicin is 0.25 L/kg. Calculate the predicted peak concentration and comment on the trough level.,30 mg/L,200 mg/L,40 mg/L,5 mg/L,20 mg/L,E,"To find concentration, divide the amount by the volume. Concentration = 500 mg ÷ 250 mL = 2 mg/mL.",approved
4806e335-9ece-4375-9366-676be8be21c8,Dosage Calculations,Easy,A patient is prescribed Bisacodyl 5 mg at night for 14 days. How many tablets should be dispensed?,7.0 tablets,14 tablets,28 tablets,21.0 tablets,10.5 tablets,B,ON means at night (once daily). For 14 days: Total quantity = 1 tablet/day × 14 days = 14 tablets.,approved
ec8c92b0-69b6-4107-9919-473e503dcb37,IV Flow Rates & Infusions,Hard,A 75 kg patient in the ICU requires dobutamine at 2.5 micrograms/kg/minute. The infusion is prepared as 250 mg in 250 mL (concentration: 1 mg/mL). The maximum recommended rate is 20 micrograms/kg/minute. Calculate the infusion rate in mL/hour.,33.75 mL/hour,12.38 mL/hour,2.81 mL/hour,11.25 mL/hour,5.62 mL/hour,D,To calculate infusion rate: Rate = Volume ÷ Time = 1000 mL ÷ 8 hours = 125 mL/hr.,approved
3e20b329-566d-4330-b9d7-59dbc406d911,Unit Conversions,Easy,Convert 0.375 g to mg.,750 mg,562.5 mg,281.25 mg,187.5 mg,375 mg,E,0.375 g × 1000 = 375 mg. (1 g = 1000 mg),approved
56bd9ad5-163f-4ff2-a242-8c8a301a39a9,Dosage Calculations,Hard,A patient is started on donepezil for Alzheimer's disease using the following titration schedule: 5 mg once daily for 28 days; 10 mg once daily for 56 days. Donepezil is available as 5 mg tablets. Calculate the total milligrams of donepezil over the entire course.,175 mg,630 mg,700 mg,7000 mg,466.9 mg,C,BD means twice daily. For 14 days: Total quantity = 2 capsules/day × 14 days = 28 capsules.,approved
2222955d-d6f8-4b2c-944e-6f53dca3c1df,Concentrations & Dilutions,Easy,A solution contains 600 mg in 12 mL. Calculate the concentration in mg/mL.,25.0 mg/mL,37.5 mg/mL,75.0 mg/mL,100 mg/mL,50 mg/mL,E,"To find concentration, divide the amount by the volume. Concentration = 600 mg ÷ 12 mL = 50 mg/mL.",approved
e49b992b-4a72-4a46-9514-7f081cc8585e,Dosage Calculations,Hard,A 110 kg patient with an eGFR of 8 mL/min/1.73m² is prescribed fluconazole at 6 mg/kg once daily. The BNF recommends a maximum single dose of 400 mg and the following renal dose adjustments: eGFR 0-29 mL/min/1.73m²: reduce to 50% of normal dose. Fluconazole injection is available as 2 mg/mL in 100 mL vials. What volume of fluconazole injection (2 mg/mL) should be drawn up?,150 mL,100 mL,33.3 mL,90 mL,50 mL,B,The prescription is for once daily (OD) dosing for 7 days. Total quantity = 17 g/day × 7 days = 119 g.,approved
0ca61e39-e019-4971-9a53-c01a1af67777,Concentrations & Dilutions,Hard,"A 80 kg patient with an eGFR of 28 mL/min/1.73m² is prescribed fluconazole at 6 mg/kg once daily. The BNF recommends a maximum single dose of 400 mg and the following renal dose adjustments: eGFR 0-29 mL/min/1.73m²: reduce to 50% of normal dose. Fluconazole injection is available as 2 mg/mL in 100 mL vials. The dose is diluted to 100 mL and infused over 60 minutes. If the adjusted dose is diluted to 100 mL and infused over 60 minutes, what is the infusion rate in mL/hour?",200 mL/hour,66.7 mL/hour,33.3 mL/hour,100 mL/hour,90 mL/hour,D,"To convert mEq/L to mg/dL for monovalent ions: First convert to mg/L (mEq/L × MW), then divide by 10 for mg/dL. Calculation: 145 mEq/L × 23 = 3335 mg/L. Then 3335 ÷ 10 = 333.5 mg/dL.",approved
2baf715e-448c-4c8e-93c3-1ef2af12ecfc,Dosage Calculations,Hard,"A patient is started on warfarin for AF — loading regimen using the following titration schedule: 10 mg on day 1 for 1 days; 10 mg on day 2 for 1 days; 5 mg on day 3 for 1 days; check INR, then variable 3-5 mg daily for 25 days for 25 days. Warfarin is available in appropriate tablet strengths. Calculate the total milligrams of warfarin over the entire course.",375 mg,83.38 mg,31.25 mg,62.5 mg,125 mg,E,Tablets/doses per day = 1. Duration = 28 days. Total = 1 × 28 = 28.,approved
c3c81def-8ae6-4286-b90a-6d40427bfa76,Dosage Calculations,Easy,A patient takes psyllium 1 sachet three times daily for 14 days. How many sachets are needed?,84 sachets,31.5 sachets,21.0 sachets,42 sachets,63.0 sachets,D,Tablets/doses per day = 3. Duration = 14 days. Total = 3 × 14 = 42.,approved
c473e58a-3838-43a4-b4fb-e07dcc7da72b,IV Flow Rates & Infusions,Easy,An infusion of 600 mL needs to be administered over 4 hours. Calculate the infusion rate in mL/hr.,112.5 mL/hr,225.0 mL/hr,300 mL/hr,150 mL/hr,75.0 mL/hr,D,Rate = Volume ÷ Time = 600.0 mL ÷ 4.0 hours = 150.0 mL/hour.,approved
7de76583-5b70-4f17-b0c9-6c05c09d3490,IV Flow Rates & Infusions,Hard,A 70 kg patient requires noradrenaline at 10 micrograms/minute. The infusion is prepared as 4 mg in 50 mL of sodium chloride 0.9% (concentration: 0.04 mg/mL). The maximum infusion rate is 60 mL/hour. Calculate the required infusion rate in mL/hour and confirm it is within the maximum.,7.5 mL/hour,150 mL/hour,1.5 mL/hour,22.5 mL/hour,15 mL/hour,E,To calculate infusion rate: Rate = Volume ÷ Time = 2000 mL ÷ 16 hours = 125 mL/hr.,approved
8648eb0c-c7c1-4766-8acc-c65cb6b6a5f7,Dosage Calculations,Hard,"A 67 kg patient is receiving TPN containing 50% glucose (500 mL) and 10% amino acids (250 mL), infused over 12 hours. The maximum recommended glucose delivery is 5 g/kg/day. Calculate the glucose delivery rate in g/kg/day and determine if it is within limits.",3.73 g/kg/day,3.36 g/kg/day,7.46 g/kg/day,5.59 g/kg/day,0.93 g/kg/day,A,To find the volume needed for a fixed dose: Volume = Dose ÷ Concentration = 1200 mg ÷ 60 mg/mL = 20 mL.,approved
fc0833c9-e5f6-4656-87e6-8cb6e14729c0,Unit Conversions,Hard,"A 74 kg patient with an eGFR of 18 mL/min/1.73m² is prescribed amikacin at 15 mg/kg once daily. The BNF recommends a maximum single dose of 1500 mg and the following renal dose adjustments: eGFR 15-29 mL/min/1.73m²: reduce to 40% of normal dose. Amikacin injection is available as 50 mg/mL in 2 mL vials. The dose is diluted to 250 mL and infused over 120 minutes. If the adjusted dose is diluted to 250 mL and infused over 120 minutes, what is the infusion rate in mL/hour?",83.38 mL/hour,12.5 mL/hour,31.25 mL/hour,125 mL/hour,500 mL/hour,D,"To convert litres to millilitres, multiply by 1000. Calculation: 2.75 L × 1000 = 2750 mL.",approved
46369baa-3b8b-47e6-a684-3260adbc88ed,Pharmacokinetics,Easy,A drug with clearance of 4 L/hr is infused at 40 mg/hr. Calculate the steady-state concentration.,15.0 mg/L,5.0 mg/L,20 mg/L,10 mg/L,7.5 mg/L,D,At steady state during continuous infusion: Css = Infusion rate ÷ Clearance. Css = 40 mg/hr ÷ 4 L/hr = 10 mg/L.,approved
2c43b204-bd8a-4623-89b0-3bf6bc32dda9,Dosage Calculations,Hard,A patient is started on duloxetine for diabetic neuropathy using the following titration schedule: 30 mg daily for 14 days; 60 mg daily for 14 days; 60 mg twice daily for 28 days. Duloxetine is available as 30 mg tablets. Calculate the total number of 30 mg tablets needed for the primary drug.,1540 tablets,154 tablets,51.28 tablets,169.4 tablets,77 tablets,B,TDS means three times daily. For 30 days: Total quantity = 3 tablets/day × 30 days = 90 tablets.,approved
4d2787f6-ed37-4892-8eff-f6d01162fc8a,Dosage Calculations,Easy,"Durvalumab 10mg/kg, 72kg. Calculate the dose.",360.0 mg,1080.0 mg,540.0 mg,720 mg,1440 mg,D,Using weight-based dosing for this immunotherapy: Dose = 10 mg/kg × 72 kg = 720 mg.,approved
c4a1e9c4-5a1e-4e64-abdf-90e0ffed01c4,Dosage Calculations,Hard,A patient is started on prednisolone for acute asthma exacerbation using the following titration schedule: 40 mg daily for 5 days; 30 mg daily for 3 days; 20 mg daily for 3 days; 10 mg daily for 3 days; 5 mg daily for 3 days. Prednisolone is available as 5 mg tablets. Calculate the total number of 5 mg tablets needed for the primary drug.,79 tablets,118.5 tablets,52.69 tablets,19.75 tablets,26.31 tablets,A,TDS means three times daily. For 30 days: Total quantity = 3 tablets/day × 30 days = 90 tablets.,approved
7c748ddc-3c41-4397-857f-28f8454d6e6b,IV Flow Rates & Infusions,Easy,Crystalloid bolus 500mL over 15min. Calculate the infusion rate in mL/hr.,3000.0 mL/hr,2000 mL/hr,1000.0 mL/hr,4000 mL/hr,1500.0 mL/hr,B,"To calculate rate when time is in minutes, convert to hours first. 15 min = 15/60 = 0.25 hours. Rate = Volume ÷ Time = 500 mL ÷ 0.25 hours = 2000 mL/hr. This rapid rate is appropriate for fluid resuscitation.",approved
4eb297f0-b718-4419-bd8b-3176d92ccf53,Dosage Calculations,Hard,A patient is started on mirtazapine for depression with insomnia using the following titration schedule: 15 mg at night for 14 days; 30 mg at night for 14 days; 45 mg at night for 28 days. Mirtazapine is available as 15 mg tablets. Calculate the total number of 15 mg tablets needed for the primary drug.,189 tablets,84.04 tablets,126 tablets,41.96 tablets,504 tablets,C,The prescription is for once daily (OD) dosing for 60 days. Total quantity = 1 capsule/day × 60 days = 60 capsules.,approved
97070fb0-2ede-44ec-8d97-c472d596c008,IV Flow Rates & Infusions,Easy,An infusion of 550 mL needs to be administered over 5 hours. Calculate the infusion rate in mL/hr.,82.5 mL/hr,220 mL/hr,165.0 mL/hr,55.0 mL/hr,110 mL/hr,E,Rate = Volume ÷ Time = 550.0 mL ÷ 5.0 hours = 110.0 mL/hour.,approved
e5e17fdf-b4b2-4544-9efc-05d61ad49c7e,Concentrations & Dilutions,Easy,A solution contains 1000 mg in 50 mL. Calculate the concentration in mg/mL.,15.0 mg/mL,20 mg/mL,40 mg/mL,10.0 mg/mL,30.0 mg/mL,B,"To find concentration, divide the amount by the volume. Concentration = 1000 mg ÷ 50 mL = 20 mg/mL.",approved
48b65d6c-a0c1-480e-9728-51a89b60de83,Concentrations & Dilutions,Hard,A 65 kg patient has a serum sodium of 126 mmol/L. The target is to correct to 130 mmol/L. Sodium deficit = 0.6 × weight (kg) × (target Na - current Na). 3% NaCl contains 513 mmol/L of sodium. The maximum correction rate is 10 mmol/L per 24 hours. Calculate the volume of 3% NaCl needed to correct the deficit.,3040 mL,608 mL,76 mL,304 mL,101.2 mL,D,A 1:5 dilution means 1 part concentrate to 5 parts total (or 1 part + 4 parts diluent). Final concentration = Original concentration ÷ Dilution factor = 25% ÷ 5 = 5%.,approved
74ff74e2-365b-44f6-9250-293a4945857c,Pharmacokinetics,Hard,A 65 kg patient requires a phenytoin loading dose of 18 mg/kg (max 2000 mg). Phenytoin injection is 50 mg/mL. The loading dose is diluted to 100 mL with NaCl 0.9%. Maximum infusion rate is 50 mg/minute. Calculate the infusion rate in mL/hour.,632.8 mL/hour,1265.6 mL/hour,284.8 mL/hour,316.4 mL/hour,158.2 mL/hour,D,"At steady state, drug accumulates over multiple doses. After n doses, accumulation = 1 - (0.5)^n of steady state. After 4 doses (4 half-lives of accumulation): 1 - (0.5)^4 = 1 - 0.0625 = 0.9375 = 93.75% of Css reached.",approved
3e9fe4bd-b38c-4900-b23a-f44462f0160d,Unit Conversions,Hard,A 65 kg patient with an eGFR of 35 mL/min/1.73m² is prescribed amikacin at 15 mg/kg once daily. The BNF recommends a maximum single dose of 1500 mg and the following renal dose adjustments: eGFR 30-60 mL/min/1.73m²: reduce to 60% of normal dose. Amikacin injection is available as 50 mg/mL in 2 mL vials. What is the correct amikacin dose for this patient?,5850 mg,877.5 mg,585 mg,292.5 mg,146.2 mg,C,"To convert grams to milligrams, multiply by 1000. Calculation: 6.5 g × 1000 = 6500 mg.",approved
00aa69cc-79f4-4172-bde6-150293a93b87,IV Flow Rates & Infusions,Hard,A 78 kg patient with diabetic ketoacidosis requires insulin (actrapid) at 0.15 units/kg/hour. The infusion is prepared as 50 units in 50 mL of sodium chloride 0.9% (1 unit/mL). The maximum recommended rate is 15 units/hour. Calculate the infusion rate in mL/hour.,23.4 mL/hour,46.8 mL/hour,11.7 mL/hour,117 mL/hour,2.92 mL/hour,C,"To calculate infusion rate when time is in minutes, first convert to hours. 10 minutes = 10/60 = 0.167 hours. Rate = Volume ÷ Time = 250 mL ÷ 0.167 hours = 1500 mL/hour.",approved
